segment_id,rf_proba,audio_proba,label
seg_01121,0.16,0.515,drone
seg_01124,0.12,0.41,drone
seg_01125,0.14,0.47,drone
seg_01127,0.075,0.5,drone
seg_01128,0.03461538461538462,0.515,drone
seg_01131,0.065,0.36,drone
seg_01133,0.095,0.32,drone
seg_01134,0.0958388704318937,0.485,drone
seg_01135,0.035,0.46,drone
seg_01139,0.2805821917808219,0.36,drone
seg_01140,0.085,0.275,drone
seg_01141,0.06,0.44,drone
seg_01142,0.035,0.54,drone
seg_01145,0.115,0.41,drone
seg_01146,0.085,0.45,drone
seg_01147,0.35,0.5,drone
seg_01148,0.045,0.595,drone
seg_01149,0.015,0.515,drone
seg_01150_noise,0.015,0.5,drone
seg_01152,0.1,0.56,drone
seg_01153,0.13,0.525,drone
seg_01154,0.0355,0.47,drone
seg_01155,0.04,0.345,drone
seg_01159,0.105,0.415,drone
seg_01160,0.055,0.565,drone
seg_01161,0.135,0.385,drone
seg_01163,0.16,0.58,drone
seg_01166,0.04,0.51,drone
seg_01167,0.065,0.535,drone
seg_01168,0.035,0.465,drone
seg_01169,0.02,0.535,drone
seg_01170,0.07,0.63,drone
seg_01173,0.045,0.435,drone
seg_01174,0.085,0.445,drone
seg_01175,0.05,0.365,drone
seg_01176,0.055,0.55,drone
seg_01177,0.02,0.45,drone
seg_01180,0.075,0.285,drone
seg_01181,0.02,0.375,drone
seg_01182,0.075,0.35,drone
seg_01183,0.03,0.33,drone
seg_01184,0.015,0.355,drone
seg_01187,0.06455882352941177,0.235,drone
seg_01188,0.04,0.425,drone
seg_01189,0.08,0.42,drone
seg_01190,0.065,0.465,drone
seg_01191,0.04,0.435,drone
seg_01194,0.06,0.41,drone
seg_01195,0.2929364205820035,0.495,drone
seg_01196,0.06,0.405,drone
seg_01197,0.04,0.42,drone
seg_01198,0.085,0.495,drone
seg_01201,0.04,0.315,drone
seg_01202,0.045,0.295,drone
seg_01203,0.045,0.445,drone
seg_01204,0.09,0.315,drone
seg_01205,0.075,0.385,drone
seg_01208,0.055,0.54,drone
seg_01209,0.075,0.515,drone
seg_01210,0.065,0.55,drone
seg_01211,0.05,0.555,drone
seg_01212,0.035,0.43,drone
seg_01215,0.045,0.455,drone
seg_01216,0.03,0.44,drone
seg_01217,0.04025,0.465,drone
seg_01218,0.08,0.37,drone
seg_01219,0.075,0.555,drone
seg_01222,0.08,0.55,drone
seg_01223,0.06,0.395,drone
seg_01224,0.045,0.315,drone
seg_01225,0.08,0.245,drone
seg_01226,0.035,0.515,drone
seg_01229,0.025,0.545,drone
seg_01230,0.10970588235294118,0.525,drone
seg_01231,0.054742268041237115,0.405,drone
seg_01232,0.055,0.49,drone
seg_01233,0.07452200772200773,0.445,drone
seg_01236,0.06,0.57,drone
seg_01237,0.055,0.59,drone
seg_01238,0.0735042735042735,0.22,drone
seg_01239,0.031071428571428573,0.36,drone
seg_01240,0.025,0.455,drone
seg_01243,0.035,0.48,drone
seg_01244,0.045,0.61,drone
seg_01245,0.05,0.5,drone
seg_01246,0.04392068749412466,0.45,drone
seg_01247,0.015,0.505,drone
seg_01250,0.03483870967741935,0.49,drone
seg_01251,0.025,0.465,drone
seg_01252,0.065,0.32,drone
seg_01253,0.025,0.48,drone
seg_01254,0.05,0.45,drone
seg_01257,0.055,0.465,drone
seg_01258,0.04,0.415,drone
seg_01259,0.02,0.52,drone
seg_01260,0.03,0.425,drone
seg_01261,0.015,0.08,drone
seg_01262,0.085,0.075,drone
seg_01263,0.03,0.08,drone
seg_01264,0.065,0.1,drone
seg_01265,0.03401259213759214,0.13,drone
seg_01266,0.02,0.225,drone
seg_01267,0.075,0.075,drone
seg_01268,0.035,0.075,drone
seg_01269,0.024573011734028684,0.26,drone
seg_01270,0.035,0.11,drone
seg_01271,0.01,0.155,drone
seg_01272,0.035,0.28,drone
seg_01273,0.055,0.24,drone
seg_01274,0.095,0.11,drone
seg_01275,0.0503125,0.12,drone
seg_01276,0.015,0.175,drone
seg_01277,0.05,0.13,drone
seg_01278,0.04,0.115,drone
seg_01279,0.09965686274509804,0.065,drone
seg_01280,0.04527777777777778,0.11,drone
seg_01281,0.02952127659574468,0.185,drone
seg_01282,0.02,0.165,drone
seg_01283,0.01,0.105,drone
seg_01284,0.04166666666666667,0.13,drone
seg_01285,0.01,0.25,drone
seg_01286,0.075,0.085,drone
seg_01287,0.04,0.175,drone
seg_01288,0.02,0.16,drone
seg_01289,0.005,0.15,drone
seg_01290,0.015,0.175,drone
seg_01291,0.035,0.25,drone
seg_01292,0.055,0.14,drone
seg_01293,0.015,0.22,drone
seg_01294,0.045,0.21,drone
seg_01295,0.1,0.13,drone
seg_01296,0.0,0.21,drone
seg_01297,0.05,0.25,drone
seg_01298,0.025,0.19,drone
seg_01299,0.03,0.09,drone
seg_01300,0.015,0.12,drone
seg_01301,0.045,0.175,drone
seg_01302,0.015,0.145,drone
seg_01303,0.08,0.165,drone
seg_01304,0.02,0.115,drone
seg_01305,0.05,0.12,drone
seg_01306,0.0,0.105,drone
seg_01307,0.04,0.3,drone
seg_01308,0.0,0.18,drone
seg_01309,0.02,0.02,drone
seg_01310,0.045,0.085,drone
seg_01311,0.01,0.07,drone
seg_01312,0.03,0.035,drone
seg_01313,0.025,0.07,drone
seg_01314,0.035,0.03,drone
seg_01315,0.015,0.21,drone
seg_01316,0.02,0.065,drone
seg_01317,0.02,0.165,drone
seg_01318,0.03,0.08,drone
seg_01319,0.02,0.125,drone
seg_01320,0.07,0.16,drone
seg_01321,0.015,0.075,drone
seg_01322,0.035,0.06,drone
seg_01323,0.005,0.065,drone
seg_01324,0.07,0.13,drone
seg_01325,0.02,0.09,drone
seg_01326,0.07475,0.135,drone
seg_01327,0.035,0.055,drone
seg_01328,0.03,0.325,drone
seg_01329,0.015,0.245,drone
seg_01330,0.01,0.155,drone
seg_01331,0.05,0.125,drone
seg_01332,0.035,0.22,drone
seg_01333,0.03,0.12,drone
seg_01334,0.005,0.1,drone
seg_01335,0.015,0.135,drone
seg_01336,0.005,0.185,drone
seg_01337,0.115,0.235,drone
seg_01338,0.025,0.165,drone
seg_01339,0.025,0.16,drone
seg_01340,0.025,0.2,drone
seg_01341,0.045,0.105,drone
seg_01342,0.02,0.265,drone
seg_01343,0.04,0.44,drone
seg_01344,0.025,0.18,drone
seg_01345,0.015,0.255,drone
seg_01346,0.05,0.105,drone
seg_01347,0.005,0.11,drone
seg_01348,0.035,0.19,drone
seg_01349,0.05,0.085,drone
seg_01350,0.03,0.15,drone
seg_01351,0.015,0.03,drone
seg_01352,0.035,0.215,drone
seg_01353,0.035,0.095,drone
seg_01354,0.025,0.1,drone
seg_01355,0.01,0.24,drone
seg_01356,0.025,0.21,drone
seg_01357,0.055,0.225,drone
seg_01358,0.03,0.15,drone
seg_01359,0.024043284317752406,0.17,drone
seg_01360,0.0603125,0.1,drone
seg_01361,0.065,0.3,drone
seg_01362,0.01,0.12,drone
seg_01363,0.06,0.26,drone
seg_01364,0.0,0.1,drone
seg_01365,0.015,0.105,drone
seg_01366,0.03,0.065,drone
seg_01367,0.01,0.065,drone
seg_01368,0.02,0.065,drone
seg_01369,0.075,0.1,drone
seg_01370,0.015,0.16,drone
seg_01371,0.025,0.195,drone
seg_01372,0.025,0.165,drone
seg_01373,0.055,0.16,drone
seg_01374,0.05,0.1,drone
seg_01375,0.055,0.165,drone
seg_01376,0.025,0.07,drone
seg_01377,0.025,0.295,drone
seg_01378,0.08,0.115,drone
seg_01379,0.02,0.09,drone
seg_01380,0.035,0.07,drone
seg_01381,0.02,0.08,drone
seg_01382,0.02,0.215,drone
seg_01383,0.025,0.03,drone
seg_01384,0.049800000000000004,0.13,drone
seg_01385,0.02,0.17,drone
seg_01386,0.045,0.105,drone
seg_01387,0.01,0.22,drone
seg_01388,0.035,0.275,drone
seg_01389,0.165,0.1,drone
seg_01390,0.065,0.17,drone
seg_01391,0.035,0.06,drone
seg_01392,0.085,0.1,drone
seg_01393,0.025,0.085,drone
seg_01394,0.04058219178082192,0.12,drone
seg_01395,0.035,0.155,drone
seg_01396,0.02,0.135,drone
seg_01397,0.05,0.05,drone
seg_01398,0.02,0.055,drone
seg_01399,0.03,0.03,drone
seg_01400,0.035,0.06,drone
seg_01401,0.05333333333333333,0.115,drone
seg_01402,0.005,0.025,drone
seg_01403,0.07,0.025,drone
seg_01404,0.04,0.06,drone
seg_01405,0.025,0.045,drone
seg_01406,0.02,0.035,drone
seg_01407,0.01,0.015,drone
seg_01408,0.07,0.035,drone
seg_01409,0.06833333333333333,0.07,drone
seg_01410,0.03,0.085,drone
seg_01411,0.05,0.03,drone
seg_01412,0.045,0.01,drone
seg_01413,0.035,0.02,drone
seg_01414,0.029704670329670328,0.005,drone
seg_01415,0.06,0.005,drone
seg_01416,0.045,0.035,drone
seg_01417,0.06,0.035,drone
seg_01418,0.065,0.03,drone
seg_01419,0.035,0.015,drone
seg_01420,0.025,0.025,drone
seg_01421,0.045,0.035,drone
seg_01422,0.07,0.06,drone
seg_01423,0.075,0.055,drone
seg_01424,0.045,0.025,drone
seg_01425,0.02948799608035277,0.025,drone
seg_01426,0.02,0.015,drone
seg_01427,0.035,0.045,drone
seg_01428,0.025,0.045,drone
seg_01429,0.075,0.045,drone
seg_01430,0.015,0.015,drone
seg_01431,0.04,0.01,drone
seg_01432,0.015,0.04,drone
seg_01433,0.06,0.03,drone
seg_01434,0.03,0.03,drone
seg_01435,0.025,0.02,drone
seg_01436,0.03,0.025,drone
seg_01437,0.01,0.04,drone
seg_01438,0.01,0.075,drone
seg_01439,0.03,0.07,drone
seg_01440,0.04,0.04,drone
seg_01441,0.04,0.045,drone
seg_01442,0.04,0.025,drone
seg_01443,0.02,0.11,drone
seg_01444,0.01,0.035,drone
seg_01445,0.05,0.03,drone
seg_01446,0.075,0.055,drone
seg_01447,0.01,0.03,drone
seg_01448,0.015,0.08,drone
seg_01449,0.05035714285714286,0.045,drone
seg_01450,0.035,0.035,drone
seg_01451,0.03,0.02,drone
seg_01452,0.045,0.045,drone
seg_01453,0.034957627118644065,0.1,drone
seg_01454,0.055,0.04,drone
seg_01455,0.03,0.035,drone
seg_01456,0.04558219178082192,0.015,drone
seg_01457,0.02,0.07,drone
seg_01458,0.025,0.065,drone
seg_01459,0.05,0.03,drone
seg_01460,0.04,0.015,drone
seg_01461,0.07,0.085,drone
seg_01462,0.055,0.155,drone
seg_01463,0.08058219178082192,0.17,drone
seg_01464,0.02,0.115,drone
seg_01465,0.075,0.19,drone
seg_01466,0.05,0.145,drone
seg_01467,0.04,0.175,drone
seg_01468,0.03558219178082192,0.215,drone
seg_01469,0.085,0.215,drone
seg_01470,0.035,0.21,drone
seg_01471,0.015,0.265,drone
seg_01472,0.026000000000000002,0.115,drone
seg_01473,0.05,0.125,drone
seg_01474,0.025,0.2,drone
seg_01475,0.05,0.105,drone
seg_01476,0.035,0.185,drone
seg_01477,0.03,0.12,drone
seg_01478,0.045,0.225,drone
seg_01479,0.08,0.085,drone
seg_01480,0.025,0.165,drone
seg_01481,0.095,0.135,drone
seg_01482,0.05,0.15,drone
seg_01483,0.055,0.085,drone
seg_01484,0.045,0.24,drone
seg_01485,0.05,0.185,drone
seg_01486,0.035,0.145,drone
seg_01487,0.025,0.135,drone
seg_01488,0.06,0.1,drone
seg_01489,0.05,0.085,drone
seg_01490,0.025,0.155,drone
seg_01491,0.07,0.1,drone
seg_01492,0.03484375,0.03,drone
seg_01493,0.02,0.17,drone
seg_01494,0.050558035714285715,0.22,drone
seg_01495,0.015,0.19,drone
seg_01496,0.05,0.165,drone
seg_01497,0.03,0.14,drone
seg_01498,0.027380952380952384,0.15,drone
seg_01499,0.095,0.28,drone
seg_01500,0.04,0.26,drone
seg_01501,0.03,0.35,drone
seg_01502,0.045,0.4,drone
seg_01503,0.065,0.42,drone
seg_01504,0.07,0.275,drone
seg_01505,0.040999999999999995,0.25,drone
seg_01506,0.055,0.285,drone
seg_01507,0.045,0.19,drone
seg_01508,0.08984375,0.125,drone
seg_01509,0.025,0.115,drone
seg_01510,0.045,0.075,drone
seg_01511,0.030256652207387377,0.15,drone
seg_01512,0.035,0.135,drone
seg_01513,0.1593650265957447,0.355,drone
seg_01514,0.025882352941176467,0.195,drone
seg_01515,0.06,0.165,drone
seg_01516,0.16458333333333333,0.265,drone
seg_01517,0.09,0.145,drone
seg_01518,0.07458333333333333,0.085,drone
seg_01519,0.095,0.205,drone
seg_01520,0.04058219178082192,0.185,drone
seg_01521,0.1,0.145,drone
seg_01522,0.045,0.145,drone
seg_01523,0.065,0.19,drone
seg_01524,0.08055803571428571,0.2,drone
seg_01525,0.055,0.215,drone
seg_01526,0.05,0.155,drone
seg_01527,0.05,0.15,drone
seg_01528,0.015,0.13,drone
seg_01529,0.03,0.055,drone
seg_01530,0.06008928571428571,0.085,drone
seg_01531,0.04,0.125,drone
seg_01532,0.055,0.205,drone
seg_01533,0.045,0.195,drone
seg_01534,0.03458333333333333,0.175,drone
seg_01535,0.04,0.085,drone
seg_01536,0.025582191780821918,0.16,drone
seg_01537,0.04833333333333333,0.1,drone
seg_01538,0.07,0.165,drone
seg_01539,0.06,0.245,drone
seg_01540,0.03,0.19,drone
seg_01541,0.03,0.245,drone
seg_01542,0.04058219178082192,0.135,drone
seg_01543,0.045,0.205,drone
seg_01544,0.05,0.145,drone
seg_01545,0.11,0.165,drone
seg_01546,0.01,0.115,drone
seg_01547,0.05058219178082192,0.31,drone
seg_01548,0.025,0.13,drone
seg_01549,0.04,0.06,drone
seg_01550,0.04,0.145,drone
seg_01551,0.055,0.17,drone
seg_01552,0.05,0.31,drone
seg_01553,0.03,0.145,drone
seg_01554,0.115,0.17,drone
seg_01555,0.06,0.165,drone
seg_01556,0.05,0.255,drone
seg_01557,0.155,0.22,drone
seg_01558,0.04,0.15,drone
seg_01559,0.04535714285714285,0.12,drone
seg_01560,0.05,0.135,drone
seg_01561,0.03,0.16,drone
seg_01562,0.065,0.095,drone
seg_01563,0.065,0.205,drone
seg_01564,0.045,0.2,drone
seg_01565,0.028191489361702127,0.17,drone
seg_01566,0.035,0.195,drone
seg_01567,0.04,0.235,drone
seg_01568,0.02,0.235,drone
seg_01569,0.035,0.21,drone
seg_01570,0.07,0.145,drone
seg_01571,0.04,0.19,drone
seg_01572,0.03819148936170213,0.14,drone
seg_01573,0.07,0.39,drone
seg_01574,0.12,0.325,drone
seg_01575,0.025,0.08,drone
seg_01576,0.03,0.085,drone
seg_01577,0.045,0.085,drone
seg_01578,0.035,0.06,drone
seg_01579,0.045,0.095,drone
seg_01580,0.035,0.07,drone
seg_01581,0.03,0.245,drone
seg_01582,0.065,0.065,drone
seg_01583,0.035,0.035,drone
seg_01584,0.05,0.02,drone
seg_01585,0.05,0.025,drone
seg_01586,0.05,0.03,drone
seg_01587,0.035,0.08,drone
seg_01588,0.065,0.125,drone
seg_01589,0.05,0.195,drone
seg_01590,0.04,0.225,drone
seg_01591,0.06,0.2,drone
seg_01592,0.09,0.15,drone
seg_01593,0.045,0.09,drone
seg_01594,0.055,0.065,drone
seg_01595,0.035,0.105,drone
seg_01596,0.049147727272727273,0.07,drone
seg_01597,0.03,0.075,drone
seg_01598,0.05,0.08,drone
seg_01599,0.044147727272727276,0.205,drone
seg_01600,0.03474226804123712,0.11,drone
seg_01601,0.045,0.115,drone
seg_01602,0.04,0.21,drone
seg_01603,0.045,0.045,drone
seg_01604,0.03,0.075,drone
seg_01605,0.055,0.015,drone
seg_01606,0.03,0.035,drone
seg_01607,0.06,0.015,drone
seg_01608,0.01,0.07,drone
seg_01609,0.045,0.06,drone
seg_01610,0.035,0.1,drone
seg_01611,0.049025749993106674,0.115,drone
seg_01612,0.05,0.105,drone
seg_01613,0.12,0.065,drone
seg_01614,0.030196813495782567,0.065,drone
seg_01615,0.03,0.03,drone
seg_01616,0.05,0.1,drone
seg_01617,0.075,0.14,drone
seg_01618,0.02002663622526636,0.155,drone
seg_01619,0.08,0.035,drone
seg_01620,0.055,0.125,drone
seg_01621,0.045,0.09,drone
seg_01622,0.06,0.11,drone
seg_01623,0.059242424242424235,0.16,drone
seg_01624,0.04368518518518519,0.135,drone
seg_01625,0.06058219178082192,0.105,drone
seg_01626,0.04,0.09,drone
seg_01627,0.025582191780821918,0.11,drone
seg_01628,0.025,0.145,drone
seg_01629,0.035833333333333335,0.24,drone
seg_01630,0.035,0.33,drone
seg_01631,0.1,0.265,drone
seg_01632,0.08,0.13,drone
seg_01633,0.055,0.18,drone
seg_01634,0.02,0.2,drone
seg_01635,0.04558256821414716,0.075,drone
seg_01636,0.055,0.135,drone
seg_01637,0.105,0.19,drone
seg_01638,0.03900618992444506,0.235,drone
seg_01639,0.04058219178082192,0.265,drone
seg_01640,0.025,0.105,drone
seg_01641,0.055,0.12,drone
seg_01642,0.11,0.13,drone
seg_01643,0.039742268041237115,0.14,drone
seg_01644,0.01966666666666667,0.375,drone
seg_01645,0.065,0.16,drone
seg_01646,0.02,0.255,drone
seg_01647,0.04,0.12,drone
seg_01648,0.054864864864864867,0.16,drone
seg_01649,0.085,0.225,drone
seg_01650,0.03462962962962963,0.13,drone
seg_01651,0.07895080599770815,0.36,drone
seg_01652,0.065,0.38,drone
seg_01653,0.06558219178082192,0.24,drone
seg_01654,0.035,0.275,drone
seg_01655,0.035,0.16,drone
seg_01656,0.04,0.19,drone
seg_01657,0.03027777777777778,0.11,drone
seg_01658,0.065,0.13,drone
seg_01659,0.04474226804123711,0.085,drone
seg_01660,0.025,0.065,drone
seg_01661,0.07,0.06,drone
seg_01662,0.0449,0.125,drone
seg_01663,0.04,0.12,drone
seg_01664,0.05058219178082192,0.055,drone
seg_01665,0.049494047619047625,0.06,drone
seg_01666,0.04,0.1,drone
seg_01667,0.03,0.195,drone
seg_01668,0.01,0.125,drone
seg_01669,0.015,0.085,drone
